scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,percent_very_poor,percent_poor,percent_fair,percent_good,percent_excellent,tensor_max [dBm],tensor_min [dBm],tensor_mean [dBm],tensor_median [dBm]
2805598,"[400, 400, 44.58257293701172]",108,92,8,14.97196261682243,44.58257293701172,4.08806848526001,12.71909062216215,2189,20.457943925233646,128,28856.570115490045,269.6875711728041,1088.4262921039935,0.0278277114633601,0.680266432564996,0.1685547319830026,18.03535632218128,0.381475,0.332475,0.146875,0.059825,0.07935,-61.75932312011719,-220.0,-124.46906280517578,-110.74114990234375
2800764,"[400, 400, 32.508056640625]",97,136,8,24.5,32.508056640625,4.154389381408691,13.433026631673178,3359,34.989583333333336,202,40354.68185496026,420.3612693225027,11462.669827320176,0.0215635072039754,7.16416864207511,0.2627257933265642,25.221676159350164,0.471975,0.19095,0.14425,0.1007,0.092125,-57.88877868652344,-220.0,-133.31900024414062,-115.83699798583984
2808429,"[400, 400, 20.415285110473633]",30,64,8,21.517241379310345,20.415285110473636,4.407959938049316,14.237824653757029,886,30.55172413793104,98,16995.98044792332,586.0682913077009,2973.3119566962896,0.0771947453097572,1.8583199729351807,0.366292682067313,10.622487779952078,0.241075,0.315825,0.147,0.135225,0.160875,-58.84080505371094,-220.0,-109.17631530761719,-103.5397720336914
2800303,"[400, 400, 19.795095443725586]",6,24,8,13.6,19.795095443725582,4.164602756500244,14.66558542251587,92,18.4,34,21542.34503361044,4308.469006722088,13959.034879320652,0.0197250166782168,8.724396799575407,2.6927931292013048,13.463965646006525,0.13420833333333335,0.25858333333333333,0.27770833333333333,0.13647916666666668,0.19302083333333334,-64.59977722167969,-220.0,-106.56210327148438,-96.70420837402344
2808150,"[400, 400, 21.672914505004883]",33,42,8,18.8125,21.672914505004883,4.379203796386719,14.76889517903328,845,26.40625,63,17577.399161227262,549.2937237883519,2438.652509480656,0.1235507810991749,1.52415781842541,0.34330857736772,10.98587447576704,0.128825,0.237575,0.33585,0.096925,0.200825,-65.35961151123047,-220.0,-103.71908569335938,-96.16007232666016
2802194,"[400, 400, 21.393619537353516]",58,186,8,23.57894736842105,21.39361953735352,4.17246150970459,12.271687064254492,1712,30.035087719298247,160,29365.719975113905,515.1880697388405,3115.5524017169223,0.0035020228509506,1.9472202510730765,0.3219925435867752,18.35357498444619,0.215875,0.301275,0.25795,0.076525,0.148375,-58.97673797607422,-220.0,-112.59292602539062,-100.53582000732422
2802322,"[400, 400, 24.444414138793945]",22,42,8,17.904761904761905,24.444414138793945,4.276841640472412,15.150617281595864,524,24.952380952380956,61,19508.057765853227,928.9551317072966,2410.3806214112847,0.2118248076440249,1.506487888382053,0.5805969573170604,12.19253610365827,0.135975,0.252775,0.321275,0.100225,0.18975,-63.741722106933594,-220.0,-105.06529998779297,-96.93104553222656
2803220,"[400, 400, 21.27845573425293]",77,88,8,27.894736842105264,21.27845573425293,4.170719623565674,15.205334939454731,3128,41.1578947368421,144,35390.27518755145,465.6615156256771,2142.008234345325,0.060741952170664,1.3387551464658285,0.2910384472660481,22.118921992219665,0.4134,0.2905,0.14225,0.091,0.06285,-67.85734558105469,-220.0,-126.91683959960938,-112.00817108154297
2810423,"[400, 400, 13.49653148651123]",2,164,164,164.0,13.49653148651123,13.49653148651123,13.49653148651123,246,246.0,246,41026.98101216769,41026.98101216769,41026.98101216769,25.641863132604808,25.641863132604808,25.641863132604808,25.641863132604808,0.12916468213467602,0.10730080968905219,0.36721779955092876,0.1780635503844322,0.21825315824091085,-56.50691223144531,-220.0,-99.53804779052734,-92.82781982421875
2800368,"[400, 400, 27.277507781982422]",96,92,8,20.63157894736842,27.277507781982425,3.856793165206909,13.622320790039865,2814,29.621052631578948,146,33431.221327688305,351.9075929230348,2845.5618214783613,0.0146202713908797,1.7784761384239758,0.2199422455768967,20.89451332980517,0.36085,0.2639,0.146425,0.08775,0.141075,-65.4457778930664,-220.0,-120.31375122070312,-107.43802642822266
2805870,"[400, 400, 21.254432678222656]",57,40,8,15.714285714285714,21.254432678222656,6.719287872314453,15.493958566870008,1212,21.642857142857142,58,29748.0986124622,531.2160466511107,2326.358355168908,0.053695254966733,1.453973971980567,0.3320100291569441,18.592561632788875,0.2212,0.246025,0.21015,0.100725,0.2219,-65.32942199707031,-220.0,-109.4107894897461,-97.70681762695312
2805830,"[400, 400, 22.145532608032227]",131,62,8,11.538461538461538,22.145532608032227,4.262187957763672,9.389591319744405,1983,15.253846153846156,91,25244.85486303195,194.191191254092,952.8557062982871,0.0317633510946643,0.5955348164364295,0.1213694945338075,15.778034289394975,0.401875,0.296325,0.098925,0.0649,0.137975,-62.06066131591797,-220.0,-122.28617858886719,-113.30016326904297
2806422,"[400, 400, 4.129485607147217]",2,8,8,8.0,4.129485607147217,4.129485607147217,4.129485607147217,10,10.0,10,137.84787327687064,137.84787327687064,137.84787327687064,0.0861549207980441,0.0861549207980441,0.0861549207980441,0.0861549207980441,0.0889,0.2973,0.092325,0.0762,0.445275,-53.804229736328125,-220.0,-90.45146179199219,-86.90780639648438
2802423,"[400, 400, 30.0]",76,98,8,25.946666666666665,30.0,4.25877857208252,14.26133274714152,2849,37.986666666666665,135,38406.10166585064,512.0813555446753,5807.25851270344,0.0023264194519743,3.62953657043965,0.320050847215422,24.003813541156656,0.5805,0.186475,0.102475,0.049125,0.081425,-62.3857421875,-220.0,-135.23782348632812,-126.03418731689453
2805091,"[400, 400, 20.333599090576172]",141,56,8,11.014285714285714,20.33359909057617,4.018004417419434,8.719872879981995,2033,14.521428571428572,82,25750.09992795293,183.92928519966384,864.0138351130299,0.0236755798904096,0.5400086469456437,0.1149558032497898,16.093812454970593,0.997325,0.00015,7.5e-05,0.00025,0.0022,-69.36135864257812,-220.0,-219.60479736328125,-220.0
2806222,"[400, 400, 20.048505783081055]",42,20,8,11.560975609756095,20.04850578308105,4.223642349243164,8.132804277466565,629,15.341463414634148,28,5919.063790457561,144.36740952335515,623.9573840319989,0.0191694613592818,0.3899733650199993,0.0902296309520969,3.699414869035976,0.113,0.192225,0.205325,0.0941,0.39535,-60.44732666015625,-220.0,-93.4970703125,-90.9708023071289
2800384,"[400, 400, 20.865049362182617]",117,50,8,14.724137931034482,20.865049362182617,3.880570888519287,12.606376072456095,2328,20.06896551724138,73,37596.683644267694,324.10934176092826,2109.9989850264974,0.0042938954572036,1.318749365641561,0.2025683386005801,23.497927277667294,0.57365,0.2325,0.08465,0.049825,0.059375,-60.16786193847656,-220.0,-138.01759338378906,-126.44879913330078
2808333,"[400, 400, 28.35923957824707]",26,52,8,19.2,28.35923957824707,13.29292106628418,17.829001388549806,672,26.88,76,28193.49793639632,1127.739917455853,6526.435279686863,0.227653442273895,4.07902204980429,0.7048374484099081,17.6209362102477,0.366475,0.22435,0.1743,0.1317,0.103175,-62.66571807861328,-220.0,-117.72264862060547,-108.40314483642578
2805243,"[400, 400, 36.98112869262695]",27,184,8,34.38461538461539,36.98112869262695,6.2723469734191895,17.46972287618197,1289,49.57692307692308,264,32968.49305865176,1268.0189637942983,9606.02780812223,0.087931659004032,6.003767380076393,0.7925118523714365,20.605308161657344,0.36185,0.262825,0.091425,0.10185,0.18205,-61.24189758300781,-220.0,-119.79327392578125,-109.02922821044922
2800566,"[400, 400, 7.9101057052612305]",2,8,8,8.0,7.9101057052612305,7.9101057052612305,7.9101057052612305,10,10.0,10,38.07732192262665,38.07732192262665,38.07732192262665,0.0237983262016416,0.0237983262016416,0.0237983262016416,0.0237983262016416,0.00015,0.25605,0.205775,0.11715,0.420875,-58.59095764160156,-220.0,-87.07344055175781,-86.51042175292969
