scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_volume_max,avg_building_volume,max_building_volume
2808942,[400.       400.        19.618824],101,32,8,12.08,19.618824005126953,3.88175892829895,8.76857007741928,1612,16.12,46,"[52.1389045715332, 66.02375793457031, 18.189733505249023]","[21.053302764892578, -69.09922790527344, 0.0]","[73.19220733642578, -3.075469970703125, 18.189733505249023]",436169.87223222083,4361.698722322208,62616.455294778956
2800172,[400.     400.      51.0207],21,56,8,16.3,51.02069854736328,4.156653881072998,19.648803210258485,457,22.85,86,"[41.3764533996582, 95.59009552001953, 48.289825439453125]","[-33.841304779052734, -74.9471206665039, 0.0]","[7.535148620605469, 20.642972946166992, 48.289825439453125]",766372.598085332,38318.6299042666,190994.906091408
2802786,[729.9138  582.71063  27.     ],50,73,8,24.224489795918366,27.0,4.331908702850342,14.994380989853216,1691,34.51020408163265,116,"[465.6301574707031, 462.4760437011719, 4.518839359283447]","[64.28366088867188, -364.9031677246094, 0.0]","[529.913818359375, 97.57288360595703, 4.518839359283447]",2008461.6862285796,40989.0140046649,973099.5050480535
2803096,[400.     400.      19.6515],19,56,8,17.444444444444443,19.651500701904297,7.363003253936768,15.759466568628946,439,24.38888888888889,82,"[95.88717651367188, 67.9716796875, 11.843791961669922]","[-11.454891204833984, -99.15634155273438, 0.0]","[84.43228912353516, -31.18466567993164, 11.843791961669922]",360389.98961653607,20021.66608980756,77193.24466115971
2801938,[400.       400.        20.457033],23,48,8,18.0,20.457033157348633,4.581365585327148,15.126565196297385,550,25.0,70,"[81.49005126953125, 60.790767669677734, 16.49700164794922]","[-151.80126953125, 51.98746871948242, 0.0]","[-70.31121826171875, 112.77823638916016, 16.49700164794922]",349848.8078786822,15902.2185399401,81723.5524082763
2803282,[400.       400.        27.731441],16,312,8,55.06666666666667,27.731441497802734,4.510757923126221,11.010683790842693,1221,81.4,470,"[191.66026306152344, 217.30667114257812, 27.731441497802734]","[-45.780269622802734, -185.50457763671875, 0.0]","[145.87998962402344, 31.80208969116211, 27.731441497802734]",1535186.3628126616,102345.7575208441,1154988.2544157857
2800408,[400.       400.        17.213894],4,80,8,33.333333333333336,17.21389389038086,13.23680591583252,15.70569896697998,144,48.0,118,"[137.50411987304688, 172.3986358642578, 16.666397094726562]","[41.15947723388672, -164.2162322998047, 0.0]","[178.66360473632812, 8.182403564453125, 16.666397094726562]",536516.5818393454,178838.86061311513,395085.67644133343
2802886,[400.       400.        20.415457],12,120,8,28.181818181818183,20.415456771850586,7.017877578735352,15.813054518266158,461,41.90909090909091,188,"[85.14371490478516, 81.61935424804688, 17.887359619140625]","[-19.882904052734375, -72.23231506347656, 0.0]","[65.26081085205078, 9.387041091918945, 17.887359619140625]",775696.8799991296,70517.89818173904,124305.97317345583
2802141,[400.       400.        21.558506],47,52,8,22.043478260869566,21.55850601196289,4.291337490081787,13.567145015882408,1429,31.065217391304348,76,"[58.93354034423828, 21.919261932373047, 21.55850601196289]","[31.67035484313965, 63.57765579223633, 0.0]","[90.60389709472656, 85.49691772460938, 21.55850601196289]",450531.6943329733,9794.167268108116,27848.84148958581
2801502,[400.      423.10046  21.13027],45,28,8,12.181818181818182,21.13027000427246,3.961560010910034,12.983910728584636,718,16.318181818181817,40,"[97.79096221923828, 142.35536193847656, 15.151176452636719]","[-47.29189682006836, -223.10047912597656, 0.0]","[50.49906539916992, -80.7451171875, 15.151176452636719]",878620.1148097089,19968.638972947927,210920.55496557202
2802127,[400.       400.        31.558174],16,112,8,50.4,31.55817413330078,13.871818542480469,17.008994356791177,1106,73.73333333333333,166,"[55.132659912109375, 41.71134567260742, 16.94288444519043]","[7.5361480712890625, -63.49679946899414, 0.0]","[62.66880798339844, -21.78545379638672, 16.94288444519043]",313343.01784047514,20889.53452269834,38962.830192255744
2800101,[400.       400.        18.062319],166,24,8,8.157575757575758,18.062318801879883,4.085357666015625,6.4776429378625116,1689,10.236363636363636,34,"[40.3492431640625, 36.279022216796875, 18.062318801879883]","[-15.763275146484375, -18.638628005981445, 0.0]","[24.585969924926758, 17.64039421081543, 18.062318801879883]",174157.05229809013,1055.4972866550918,26440.185054725192
2803046,[400.      400.       24.31494],22,36,8,12.285714285714286,24.314939498901367,4.324595928192139,11.059438546498617,345,16.428571428571427,52,"[86.04306030273438, 126.39234161376953, 16.94676399230957]","[35.317073822021484, -110.42740631103516, 0.0]","[121.3601303100586, 15.964935302734375, 16.94676399230957]",279325.0731315277,13301.193958644177,184299.16626865204
2808168,[400.       400.        33.559174],31,116,8,28.2,33.559173583984375,4.029646873474121,16.294900067647298,1231,41.03333333333333,176,"[85.67675018310547, 91.99554443359375, 16.874284744262695]","[-162.3998565673828, 31.523834228515625, 0.0]","[-76.72310638427734, 123.51937866210938, 16.874284744262695]",541599.2500288235,18053.308334294117,133001.07526355435
2800307,[400. 400.  40.],34,595,8,32.03030303030303,40.0,4.2504987716674805,19.320013306357644,1195,36.21212121212121,562,"[90.74848175048828, 95.72360229492188, 15.834248542785645]","[-42.64643859863281, -147.60980224609375, 0.0]","[48.10204315185547, -51.886199951171875, 15.834248542785645]",246977.5354775539,7484.167741744055,137548.5001680252
2800922,[400.      400.       34.42172],55,42,8,17.40740740740741,34.42171859741211,4.583472728729248,19.06946496610288,1314,24.333333333333332,61,"[78.71712493896484, 50.07175827026367, 18.634716033935547]","[-72.9546890258789, -36.020042419433594, 0.0]","[5.7624359130859375, 14.051715850830078, 18.634716033935547]",731361.1328514483,13543.724682434226,73448.82365732409
2801647,[400.      400.       19.67857],53,34,8,12.26923076923077,19.678569793701172,4.084960460662842,10.574360865813036,855,16.442307692307693,49,"[48.18310546875, 42.65768051147461, 16.59311294555664]","[-49.178558349609375, -72.04605865478516, 0.0]","[-0.995452880859375, -29.388378143310547, 16.59311294555664]",318943.309258488,6133.5251780478475,34105.144507017874
2800006,[400.       400.        20.436129],80,164,8,14.50632911392405,20.436128616333008,4.6241774559021,15.503315388401852,1557,19.70886075949367,240,"[81.07818603515625, 80.56236267089844, 16.543142318725586]","[16.114593505859375, 31.538726806640625, 0.0]","[97.19277954101562, 112.10108947753906, 16.543142318725586]",954573.6567191734,12083.210844546498,108057.32792744359
2806234,[400.       400.        24.209639],27,32,8,14.692307692307692,24.209638595581055,4.5423264503479,14.010796271837675,521,20.03846153846154,46,"[70.38114929199219, 98.32850646972656, 16.491409301757812]","[-17.509479522705078, -71.1432113647461, 0.0]","[52.871665954589844, 27.18529510498047, 16.491409301757812]",520497.477740255,20019.133759240583,114128.35145924555
2800762,[400.       400.        20.111479],27,8,8,8.0,20.111478805541992,13.775595664978027,16.88430426670955,260,10.0,10,"[30.429752349853516, 33.91908264160156, 20.111478805541992]","[54.26411056518555, -52.322566986083984, 0.0]","[84.69386291503906, -18.403484344482422, 20.111478805541992]",402426.92819026,15477.95877654846,20758.048463764415
2805887,[400.       400.        21.303492],101,40,8,13.54,21.303491592407227,4.059513092041016,10.909900493621826,1831,18.31,58,"[52.44358444213867, 64.10875701904297, 15.43062686920166]","[-53.0010986328125, -157.0603485107422, 0.0]","[-0.5575141906738281, -92.95159149169922, 15.43062686920166]",600546.7881046779,6005.467881046777,51879.20277094318
2802773,[400.     400.      19.5491],5,16,8,10.0,19.549100875854492,4.371115207672119,11.625628232955933,52,13.0,22,"[10.825706481933594, 45.00634765625, 19.549100875854492]","[-107.35298919677734, 22.769243240356445, 0.0]","[-96.52728271484375, 67.77558898925781, 19.549100875854492]",15817.580364790949,3954.395091197737,9524.82023183323
2802370,[400.       400.        46.855804],14,50,8,14.615384615384615,46.855804443359375,14.903552055358887,23.224768198453464,259,19.923076923076923,73,"[21.05147361755371, 55.86015701293945, 46.855804443359375]","[22.5928897857666, -58.306724548339844, 0.0]","[43.64436340332031, -2.4465675354003906, 46.855804443359375]",243121.81617440569,18701.678167261976,55099.55009250304
2800390,[400.       400.        19.353626],33,36,8,13.75,19.353626251220703,4.357176780700684,12.534037873148918,596,18.625,52,"[64.62702178955078, 37.91474151611328, 16.378767013549805]","[58.0650634765625, -17.575000762939453, 0.0]","[122.69208526611328, 20.339740753173828, 16.378767013549805]",395501.0207904752,12359.40689970235,40133.168404188014
2800262,[400.       400.        20.094841],38,112,8,13.135135135135135,20.09484100341797,4.085514545440674,10.357643900690851,639,17.27027027027027,150,"[71.56912231445312, 33.952293395996094, 16.7220401763916]","[-168.50636291503906, 72.08358001708984, 0.0]","[-96.93724060058594, 106.03587341308594, 16.7220401763916]",190763.20848333612,5155.762391441516,40633.48472437781
2801598,[400.       400.        20.716002],9,332,12,65.0,20.716001510620117,9.950409889221191,15.118247509002686,772,96.5,498,"[88.20925903320312, 120.05813598632812, 15.583312034606934]","[-69.68247985839844, -54.34892272949219, 0.0]","[18.526779174804688, 65.70921325683594, 15.583312034606934]",396224.7879795247,49528.09849744059,165031.0022281348
2806582,[400.       400.        17.516516],15,186,8,38.714285714285715,17.516515731811523,4.7911810874938965,13.267949955804008,785,56.07142857142857,277,"[148.57119750976562, 95.8440170288086, 12.39908218383789]","[-199.00888061523438, -91.99824523925781, 0.0]","[-50.437679290771484, 3.845770835876465, 12.39908218383789]",440965.45447391196,31497.53246242228,176558.7221490945
2800278,[400.       400.        28.052107],43,46,8,19.80952380952381,28.052106857299805,4.295228481292725,15.924211433955602,1174,27.952380952380953,73,"[112.76774597167969, 50.16059112548828, 22.456626892089844]","[-58.67361831665039, -25.974292755126953, 0.0]","[54.09413146972656, 24.18630027770996, 22.456626892089844]",539753.9445701018,12851.284394526236,127025.84723228881
2802482,[400.       400.        19.860874],57,36,8,9.964285714285714,19.86087417602539,4.1902008056640625,13.389942952564784,725,12.946428571428571,52,"[83.87712860107422, 49.05867004394531, 18.361053466796875]","[-22.68854522705078, -17.11325454711914, 0.0]","[61.18858337402344, 31.945417404174805, 18.361053466796875]",771309.8538973854,13773.3902481676,75553.90875675848
2807655,[400.      400.       18.42006],18,24,8,17.176470588235293,18.420059204101562,4.588576793670654,15.47626116696526,404,23.764705882352942,34,"[74.61918640136719, 44.215736389160156, 16.91560173034668]","[-81.15310668945312, 89.53229522705078, 0.0]","[-6.5339202880859375, 133.74803161621094, 16.91560173034668]",354820.2965635411,20871.782150796535,55810.3599043938
2803092,[400.       400.        38.049053],43,112,8,21.428571428571427,38.04905319213867,7.086561679840088,19.06331763948713,1250,29.761904761904763,148,"[80.01329040527344, 71.06696319580078, 36.979679107666016]","[-156.4479522705078, -12.49081802368164, 0.0]","[-76.43466186523438, 58.57614517211914, 36.979679107666016]",946292.5444760663,22530.774868477765,210277.60716117115
2804518,[400.       400.        20.561466],15,112,8,21.428571428571427,20.561466217041016,12.694438934326172,15.858661447252546,422,30.142857142857142,166,"[75.30294799804688, 88.6767578125, 20.561466217041016]","[24.59664535522461, 47.96614074707031, 0.0]","[99.89959716796875, 136.6428985595703, 20.561466217041016]",488352.7320394438,34882.338002817414,137301.69135937523
2800034,[400.       400.        19.634878],34,40,8,15.575757575757576,19.634878158569336,4.156032562255859,9.574922344901346,705,21.363636363636363,58,"[107.30545043945312, 79.51548767089844, 19.634878158569336]","[-127.78905487060547, 25.097381591796875, 0.0]","[-20.483604431152344, 104.61286926269531, 19.634878158569336]",424321.1520564563,12858.216728983523,167533.52231761286
2801546,[400.       430.6617    27.569536],48,128,8,23.25531914893617,27.569536209106445,4.438958644866943,17.204341107226433,1546,32.8936170212766,192,"[173.58770751953125, 151.5064697265625, 14.44349193572998]","[-130.21102905273438, 79.1552505493164, 0.0]","[43.376670837402344, 230.66171264648438, 14.44349193572998]",1036265.6754059932,22048.205859701982,379858.9021921004
2810714,[400.    400.     35.386],55,36,8,10.666666666666666,35.38600158691406,4.249364376068115,14.612269710611415,758,14.037037037037036,54,"[62.30955505371094, 60.111968994140625, 17.516176223754883]","[-152.47378540039062, -113.12049865722656, 0.0]","[-90.16423034667969, -53.00852966308594, 17.516176223754883]",365303.16797535855,6764.873481025158,65607.71458053422
2805368,[400.       400.        17.693586],5,24,8,20.0,17.693586349487305,4.130385875701904,13.050573706626892,112,28.0,34,"[17.218652725219727, 15.606971740722656, 17.693586349487305]","[-19.128398895263672, 81.6588363647461, 0.0]","[-1.9097461700439453, 97.26580810546875, 17.693586349487305]",13787.074687768705,3446.7686719421763,4754.815622090177
2800393,[400.      400.       39.02797],29,56,8,16.357142857142858,39.02796936035156,4.693404674530029,17.467622569629125,633,22.607142857142858,82,"[68.34182739257812, 74.33918762207031, 19.774911880493164]","[-101.51869201660156, 56.4412956237793, 0.0]","[-33.17686462402344, 130.78048706054688, 19.774911880493164]",430575.5734355229,15377.699051268677,100465.96896177455
2800012,[400.       400.        20.931377],36,210,6,20.457142857142856,20.931377410888672,4.189436912536621,12.764866379329137,1014,28.97142857142857,313,"[65.63946533203125, 88.96676635742188, 17.154266357421875]","[-85.9591293334961, -130.69015502929688, 0.0]","[-20.319664001464844, -41.723392486572266, 17.154266357421875]",513041.2930112334,14658.32265746381,100176.29632301284
2803071,[400.       400.        24.484234],116,238,8,18.48695652173913,24.484233856201172,3.8985512256622314,13.486732625961304,2968,25.808695652173913,333,"[37.87232971191406, 37.915428161621094, 24.484233856201172]","[-17.393672943115234, -21.633556365966797, 0.0]","[20.478656768798828, 16.281871795654297, 24.484233856201172]",907945.2042516408,7895.175689144699,35158.027789618194
2800741,[400.       400.        19.656876],26,56,8,19.44,19.656875610351562,4.638827800750732,14.550390949249268,679,27.16,82,"[73.01024627685547, 55.55927276611328, 19.251201629638672]","[20.107513427734375, 84.14080047607422, 0.0]","[93.11775970458984, 139.7000732421875, 19.251201629638672]",540385.3352332063,21615.413409328252,78090.50089751094
2811625,[400.      400.       20.97802],118,40,6,12.444444444444445,20.97801971435547,4.142964839935303,10.373068149273212,1950,16.666666666666668,58,"[38.90645217895508, 22.65380096435547, 16.719533920288086]","[48.17013168334961, 53.026275634765625, 0.0]","[87.07658386230469, 75.6800765991211, 16.719533920288086]",402779.9431635065,3442.563616782108,14736.246486580367
2809415,[400.       400.        27.805359],83,60,8,21.0,27.80535888671875,4.196754455566406,17.277100958475252,2465,30.0609756097561,88,"[53.69567108154297, 46.643157958984375, 12.883965492248535]","[40.38702392578125, -119.62532043457031, 0.0]","[94.08269500732422, -72.98216247558594, 12.883965492248535]",735314.2584597874,8967.24705438765,32268.35112023212
2800939,[400.       400.        20.988348],82,44,8,14.716049382716049,20.98834800720215,4.129528999328613,12.32485200740673,1632,20.14814814814815,64,"[47.10078430175781, 46.55378341674805, 17.96623992919922]","[-52.310035705566406, -80.78524780273438, 0.0]","[-5.209253311157227, -34.23146438598633, 17.96623992919922]",792694.5408437278,9786.352356095405,39394.92683257993
2801769,[400.       400.        26.322626],58,102,8,15.894736842105264,26.3226261138916,7.069427490234375,16.977607041074517,1247,21.87719298245614,151,"[34.37333679199219, 42.82484817504883, 19.938587188720703]","[49.84254455566406, -71.51229095458984, 0.0]","[84.21588134765625, -28.687442779541016, 19.938587188720703]",625023.6862475536,10965.327828904448,29350.25690724836
2804353,[400.       400.        17.841106],13,40,8,18.666666666666668,17.841106414794922,3.981950521469116,7.360924581686656,312,26.0,58,"[26.518875122070312, 68.47262573242188, 17.841106414794922]","[-23.099308013916016, 16.13024139404297, 0.0]","[3.4195661544799805, 84.60286712646484, 17.841106414794922]",63508.61052688062,5292.384210573385,32396.183359409086
2801947,[400. 400.  42.],39,1212,8,107.89473684210526,42.0,4.893360614776611,18.3124749409525,5216,137.26315789473685,1187,"[62.688316345214844, 82.03131103515625, 17.116870880126953]","[18.56331443786621, 80.11810302734375, 0.0]","[81.25163269042969, 162.1494140625, 17.116870880126953]",823984.7698705343,21683.80973343511,88021.88124886826
2800412,[400.       400.        21.160353],89,82,8,10.75,21.16035270690918,4.378622055053711,9.041650078513406,1243,14.125,121,"[45.19812774658203, 57.29612731933594, 16.625350952148438]","[-33.24751281738281, 19.189817428588867, 0.0]","[11.950614929199219, 76.48594665527344, 16.625350952148438]",376993.2520087367,4284.014227372006,43054.30174884201
2801538,[400.       400.        35.608242],21,58,8,17.6,35.60824203491211,3.964392900466919,18.024813044071198,488,24.4,85,"[90.63131713867188, 32.638790130615234, 22.323945999145508]","[-81.43102264404297, 36.0832405090332, 0.0]","[9.200291633605957, 68.72203063964844, 22.323945999145508]",439069.516080326,21953.4758040163,66036.38532009887
2804597,[443.22375  454.0274    20.893797],8,68,8,26.857142857142858,20.893796920776367,7.784482479095459,15.824824128832136,272,38.857142857142854,100,"[97.81710052490234, 175.19601440429688, 15.783495903015137]","[-173.3823699951172, 78.83139038085938, 0.0]","[-75.56526947021484, 254.02740478515625, 15.783495903015137]",712161.9339523206,101737.4191360458,270484.39175802073
2805891,[400.       400.        29.722132],38,132,8,17.56756756756757,29.722131729125977,4.176746368408203,16.309634324666614,897,24.243243243243242,192,"[80.1641616821289, 34.37578582763672, 17.10219955444336]","[-158.421875, 73.21208953857422, 0.0]","[-78.2577133178711, 107.58787536621094, 17.10219955444336]",417229.58080104785,11276.475156785076,47128.63483242463
2800291,[400.      400.       41.89725],5,192,8,54.0,41.89725112915039,9.897092819213867,21.397745370864868,294,73.5,264,"[232.46658325195312, 196.1898193359375, 41.89725112915039]","[-86.55630493164062, -90.33406066894531, 0.0]","[145.9102783203125, 105.85575866699219, 41.89725112915039]",1958253.634195378,489563.4085488445,1910832.105697583
2806824,[400.      421.06274  19.40705],15,168,8,31.571428571428573,19.40704917907715,11.916354179382324,16.11534002849034,641,45.785714285714285,252,"[107.2400894165039, 125.91512298583984, 17.503253936767578]","[-199.5580596923828, -213.1360321044922, 0.0]","[-92.3179702758789, -87.22090911865234, 17.503253936767578]",1208139.19024675,86295.6564461964,236349.04673126715
2809401,[400.      400.        8.28055],3,28,12,20.0,8.280550003051758,4.730006217956543,6.50527811050415,56,28.0,40,"[27.227943420410156, 22.196998596191406, 8.280550003051758]","[-59.66825866699219, 86.10403442382812, 0.0]","[-32.44031524658203, 108.30103302001953, 8.280550003051758]",7584.6209905259275,3792.3104952629637,5004.587399253044
2806635,[400.       400.        19.149414],37,24,8,11.555555555555555,19.1494140625,4.4058074951171875,9.92470591598087,552,15.333333333333334,34,"[64.71943664550781, 12.95803451538086, 19.1494140625]","[19.65786361694336, -62.1196403503418, 0.0]","[84.3772964477539, -49.16160583496094, 19.1494140625]",127105.58069299496,3530.7105748054155,16059.400352319586
2802392,[400.      400.       34.22658],72,803,8,85.35211267605634,34.22658157348633,4.273455619812012,18.41454591885419,7851,110.5774647887324,860,"[81.52125549316406, 48.42424011230469, 19.824787139892578]","[-82.0319595336914, -114.53343200683594, 0.0]","[-0.5107059478759766, -66.10919189453125, 19.824787139892578]",1187547.1934486208,16726.016809135497,78260.42403770756
2808132,[400.       400.        20.079298],14,40,8,12.615384615384615,20.07929801940918,4.249277114868164,7.645379323225755,220,16.923076923076923,58,"[99.36686706542969, 84.85862731933594, 16.748689651489258]","[-122.98200988769531, 14.040000915527344, 0.0]","[-23.615142822265625, 98.89862823486328, 16.748689651489258]",244866.0434821238,18835.84949862491,141227.22796149956
2806173,[400.       400.        20.158195],96,28,8,11.494736842105263,20.15819549560547,4.0366950035095215,10.307972837749281,1448,15.242105263157894,40,"[40.33464050292969, 57.88636779785156, 17.13030433654785]","[-107.23492431640625, -149.25462341308594, 0.0]","[-66.90028381347656, -91.36825561523438, 17.13030433654785]",421257.82290757337,4434.2928727112985,39996.27712889762
2802189,[400.       400.        36.095963],31,86,8,16.866666666666667,36.09596252441406,4.3363118171691895,14.77418565750122,711,23.7,133,"[37.10762023925781, 64.66551208496094, 36.09596252441406]","[-25.088266372680664, 60.50022506713867, 0.0]","[12.019353866577148, 125.16574096679688, 36.09596252441406]",361982.69413099723,12066.089804366575,86615.27271812489
2800087,[400.      414.02975  16.64999],8,56,8,18.0,16.64999008178711,4.718687534332275,11.72525875908988,175,25.0,82,"[87.9085693359375, 216.93942260742188, 12.865865707397461]","[-33.458030700683594, -2.90966796875, 0.0]","[54.450538635253906, 214.02975463867188, 12.865865707397461]",461414.91776545584,65916.41682363655,245362.79269709537
2805179,[400.       400.        18.753017],16,42,8,18.533333333333335,18.75301742553711,7.275759220123291,15.110245927174885,391,26.066666666666666,63,"[59.19095230102539, 78.30218505859375, 13.299936294555664]","[-109.30502319335938, -66.88496398925781, 0.0]","[-50.114070892333984, 11.417221069335938, 13.299936294555664]",330293.47728292627,22019.565152195086,61642.29072078481
2800356,[400.       400.        43.000435],40,342,8,28.71794871794872,43.00043487548828,4.567836284637451,17.7607281880501,1562,40.05128205128205,457,"[98.10191345214844, 98.41789245605469, 43.00043487548828]","[-140.92457580566406, -73.25936889648438, 0.0]","[-42.82265853881836, 25.158525466918945, 43.00043487548828]",1065964.642592985,27332.42673315346,415168.51632381545
2802388,[400.       400.        20.407957],70,68,8,27.73913043478261,20.407957077026367,4.522711277008057,15.487661762513977,2765,40.072463768115945,104,"[58.8196907043457, 26.19391441345215, 18.500747680664062]","[-87.27581787109375, -37.82753372192383, 0.0]","[-28.456127166748047, -11.63361930847168, 18.500747680664062]",573836.8324327015,8316.475832357992,28504.433931519732
2800144,[400.       400.        46.152744],5,192,8,54.0,46.15274429321289,19.72509002685547,31.444371700286865,290,72.5,260,"[156.8011474609375, 146.58544921875, 21.308744430541992]","[-79.4337387084961, -78.91575622558594, 0.0]","[77.3674087524414, 67.6697006225586, 21.308744430541992]",766487.9754548507,191621.99386371268,489776.5435886891
2801644,[400.       400.        22.904884],38,66,8,20.594594594594593,22.904884338378906,7.188785552978516,16.205240365621204,1083,29.27027027027027,97,"[74.04683685302734, 82.26420593261719, 16.7609806060791]","[92.67742156982422, -71.53785705566406, 0.0]","[166.72425842285156, 10.726348876953125, 16.7609806060791]",569349.755239193,15387.831222680888,102097.90825561284
2800203,[400.       400.        50.426365],31,92,8,24.2,50.42636489868164,6.967032432556152,16.283710590998332,1033,34.43333333333333,136,"[127.10694885253906, 57.16242218017578, 19.492549896240234]","[-61.3661003112793, -47.42829895019531, 0.0]","[65.74085235595703, 9.734122276306152, 19.492549896240234]",616360.0919659048,20545.3363988635,141627.82227343816
2802214,[400.       400.        16.211834],3,8,8,8.0,16.211833953857422,4.5370283126831055,10.374431133270264,20,10.0,10,"[27.343830108642578, 21.429187774658203, 16.211833953857422]","[-88.45741271972656, -84.8969955444336, 0.0]","[-61.113582611083984, -63.46780776977539, 16.211833953857422]",11113.559076943224,5556.779538471612,9499.422509091955
2809768,[400.       400.        19.754175],11,56,8,14.6,19.754175186157227,4.39956521987915,10.734330081939698,199,19.9,82,"[76.9263687133789, 65.72332763671875, 15.636754989624023]","[-0.34369218349456787, -33.92155075073242, 0.0]","[76.58267974853516, 31.801773071289062, 15.636754989624023]",178560.41748072597,17856.041748072596,79057.19487206647
2803073,[400.       400.        27.278164],21,24,8,10.5,27.27816390991211,4.406041622161865,18.335983300209044,279,13.95,38,"[58.13939666748047, 72.84748077392578, 21.74962043762207]","[-8.721443176269531, -157.02700805664062, 0.0]","[49.41795349121094, -84.17952728271484, 21.74962043762207]",454465.721994306,22723.2860997153,92116.35407169069
2802473,[400.       400.        30.858494],48,36,8,18.46808510638298,30.85849380493164,4.656930923461914,19.076368565255024,1210,25.74468085106383,52,"[64.22117614746094, 44.21589660644531, 28.58934211730957]","[-74.24237060546875, -101.1468734741211, 0.0]","[-10.021194458007812, -56.93097686767578, 28.58934211730957]",692863.5411829918,14741.777471978548,81182.20680565781
2801543,[400.       400.        22.997097],72,66,8,19.43661971830986,22.99709701538086,4.044548988342285,8.946523142532564,1928,27.154929577464788,97,"[39.93492889404297, 49.459346771240234, 19.914716720581055]","[15.962823867797852, -110.83121490478516, 0.0]","[55.89775085449219, -61.37186813354492, 19.914716720581055]",351724.904605208,4953.871895847999,39334.66031232674
2804794,[400.       400.        20.203314],12,20,8,12.181818181818182,20.20331382751465,4.9513840675354,13.56645848534324,179,16.272727272727273,28,"[27.391437530517578, 40.23094940185547, 17.119705200195312]","[46.06856918334961, 72.50602722167969, 0.0]","[73.46000671386719, 112.73697662353516, 17.119705200195312]",102045.54884940202,9276.868077218365,18865.633294632284
2800227,[400.      400.       53.46693],19,34,8,14.777777777777779,53.4669303894043,4.458223342895508,22.560866938696968,363,20.166666666666668,49,"[45.108524322509766, 63.04023742675781, 34.22831344604492]","[-30.251712799072266, -163.07501220703125, 0.0]","[14.8568115234375, -100.03477478027344, 34.22831344604492]",282655.68512453075,15703.093618029483,97333.41483737994
2806648,[400.       400.        19.732088],41,68,8,11.9,19.732088088989258,3.980983018875122,9.68897711634636,634,15.85,100,"[96.1976318359375, 95.9125747680664, 15.627582550048828]","[-128.00779724121094, -59.60947036743164, 0.0]","[-31.810165405273438, 36.303104400634766, 15.627582550048828]",479347.1699337246,11983.679248343113,144188.8679966932
2802187,[400.       400.        37.088852],30,90,8,28.96551724137931,37.08885192871094,4.669460773468018,19.528388270016375,1226,42.275862068965516,153,"[67.26204681396484, 63.54154968261719, 15.905075073242188]","[86.72757720947266, 4.378486633300781, 0.0]","[153.9896240234375, 67.92003631591797, 15.905075073242188]",674633.2971684985,23263.217143741327,67977.25209278766
2800401,[400.       401.83398   18.769714],29,46,8,11.857142857142858,18.76971435546875,4.124432563781738,7.85729946408953,442,15.785714285714286,67,"[54.063594818115234, 202.87973022460938, 18.76971435546875]","[62.84102249145508, -1.0457611083984375, 0.0]","[116.90461730957031, 201.83396911621094, 18.76971435546875]",359501.13435609057,12839.326227003234,205873.8763038519
2802140,[439.45837 400.       21.06545],16,256,8,38.4,21.06545066833496,4.443088531494141,15.665570576985678,842,56.13333333333333,390,"[106.49468231201172, 82.36530303955078, 19.15215301513672]","[-60.37881088256836, -21.155662536621094, 0.0]","[46.11587142944336, 61.20964050292969, 19.15215301513672]",557315.4411689689,37154.36274459793,167992.47395172072
2809556,[400.       400.        36.264294],42,32,8,16.097560975609756,36.2642936706543,7.114449977874756,16.481478191003568,908,22.146341463414632,46,"[43.472923278808594, 45.99696731567383, 16.0937442779541]","[-131.3187713623047, -83.87863159179688, 0.0]","[-87.8458480834961, -37.88166427612305, 16.0937442779541]",396102.5576278023,9661.037990922005,32181.41527849439
2801487,[400.       400.        29.061611],22,78,8,14.761904761904763,29.06161117553711,12.630902290344238,17.12696729387556,425,20.238095238095237,115,"[68.52328491210938, 67.5263442993164, 20.265438079833984]","[-147.57118225097656, 36.56855010986328, 0.0]","[-79.04789733886719, 104.09489440917969, 20.265438079833984]",409915.74627081887,19519.797441467566,93770.75427721835
2802200,[400.      400.       32.29067],21,102,16,36.4,32.29066848754883,7.64061975479126,17.493432545661925,1056,52.8,151,"[76.13322448730469, 133.28302001953125, 20.504287719726562]","[22.91055679321289, -145.9713897705078, 0.0]","[99.04378509521484, -12.688377380371094, 20.504287719726562]",541727.5123938662,27086.37561969331,208062.46185972146
2800148,[400.       400.        53.502163],20,96,8,16.31578947368421,53.50216293334961,4.606743812561035,14.87467612718281,415,21.842105263157894,128,"[63.558475494384766, 84.79206848144531, 16.89730453491211]","[-74.99394989013672, 9.353384017944336, 0.0]","[-11.435473442077637, 94.14545440673828, 16.89730453491211]",441828.1684904417,23254.11413107588,91063.8797203359
2802461,[400.       400.        20.917519],95,24,6,11.361702127659575,20.917518615722656,3.8916516304016113,12.829205411545773,1414,15.042553191489361,34,"[37.552242279052734, 41.17707061767578, 17.277509689331055]","[-7.709012985229492, -140.3060760498047, 0.0]","[29.843229293823242, -99.1290054321289, 17.277509689331055]",680045.1642853245,7234.523024311961,26716.063474210256
