scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2802482,[400.       400.        19.860874],57,36,8,9.964285714285714,19.86087417602539,4.1902008056640625,13.389942952564784,725,12.946428571428571,52,"[83.87712860107422, 49.05867004394531, 18.361053466796875]","[-22.68854522705078, -17.11325454711914, 0.0]","[61.18858337402344, 31.945417404174805, 18.361053466796875]",50808.17799346351,907.2888927404199,4114.900536256595,0.08241282907390995,2.571812835160372,0.5670555579627624,31.755111245914694,771309.8538973854,13773.3902481676,75553.90875675848
2807655,[400.      400.       18.42006],18,24,8,17.176470588235293,18.420059204101562,4.588576793670654,15.47626116696526,404,23.764705882352942,34,"[74.61918640136719, 44.215736389160156, 16.91560173034668]","[-81.15310668945312, 89.53229522705078, 0.0]","[-6.5339202880859375, 133.74803161621094, 16.91560173034668]",21932.476632130565,1290.1456842429743,3562.547479923771,0.016411350221396788,2.2265921749523567,0.806341052651859,13.707797895081601,354820.2965635411,20871.782150796535,55810.3599043938
2803092,[400.       400.        38.049053],43,112,8,21.428571428571427,38.04905319213867,7.086561679840088,19.06331763948713,1250,29.761904761904763,148,"[80.01329040527344, 71.06696319580078, 36.979679107666016]","[-156.4479522705078, -12.49081802368164, 0.0]","[-76.43466186523438, 58.57614517211914, 36.979679107666016]",43225.38192320762,1029.175760076372,6977.174835865284,0.07299371490174962,4.360734272415802,0.6432348500477324,27.015863702004765,946292.5444760663,22530.774868477765,210277.60716117115
2804518,[400.       400.        20.561466],15,112,8,21.428571428571427,20.561466217041016,12.694438934326172,15.858661447252546,422,30.142857142857142,166,"[75.30294799804688, 88.6767578125, 20.561466217041016]","[24.59664535522461, 47.96614074707031, 0.0]","[99.89959716796875, 136.6428985595703, 20.561466217041016]",29416.680301586843,2101.191450113346,6677.62162046507,0.2316179889128398,4.173513512790668,1.313244656320841,18.38542518849178,488352.7320394438,34882.338002817414,137301.69135937523
2800034,[400.       400.        19.634878],34,40,8,15.575757575757576,19.634878158569336,4.156032562255859,9.574922344901346,705,21.363636363636363,58,"[107.30545043945312, 79.51548767089844, 19.634878158569336]","[-127.78905487060547, 25.097381591796875, 0.0]","[-20.483604431152344, 104.61286926269531, 19.634878158569336]",25726.317526040708,779.5853795769912,8532.445221438538,0.05971037190312927,5.332778263399087,0.48724086223561935,16.07894845377544,424321.1520564563,12858.216728983523,167533.52231761286
2801546,[400.       430.6617    27.569536],48,128,8,23.25531914893617,27.569536209106445,4.438958644866943,17.204341107226433,1546,32.8936170212766,192,"[173.58770751953125, 151.5064697265625, 14.44349193572998]","[-130.21102905273438, 79.1552505493164, 0.0]","[43.376670837402344, 230.66171264648438, 14.44349193572998]",65119.37308045945,1385.5185761799883,26299.658273939567,0.14759539983626244,15.267004895556186,0.8042963397126811,37.80192796649602,1036265.6754059932,22048.205859701982,379858.9021921004
2810714,[400.    400.     35.386],55,36,8,10.666666666666666,35.38600158691406,4.249364376068115,14.612269710611415,758,14.037037037037036,54,"[62.30955505371094, 60.111968994140625, 17.516176223754883]","[-152.47378540039062, -113.12049865722656, 0.0]","[-90.16423034667969, -53.00852966308594, 17.516176223754883]",22064.309261758033,408.5983196621858,3745.55004142737,0.02421691340275288,2.3409687758921063,0.2553739497888661,13.790193288598767,365303.16797535855,6764.873481025158,65607.71458053422
2805368,[400.       400.        17.693586],5,24,8,20.0,17.693586349487305,4.130385875701904,13.050573706626892,112,28.0,34,"[17.218652725219727, 15.606971740722656, 17.693586349487305]","[-19.128398895263672, 81.6588363647461, 0.0]","[-1.9097461700439453, 97.26580810546875, 17.693586349487305]",1035.9001790828916,258.9750447707229,268.7310264958214,0.14820991071765094,0.16795689155988838,0.16185940298170182,0.6474376119268073,13787.074687768705,3446.7686719421763,4754.815622090177
2800393,[400.      400.       39.02797],29,56,8,16.357142857142858,39.02796936035156,4.693404674530029,17.467622569629125,633,22.607142857142858,82,"[68.34182739257812, 74.33918762207031, 19.774911880493164]","[-101.51869201660156, 56.4412956237793, 0.0]","[-33.17686462402344, 130.78048706054688, 19.774911880493164]",23006.727138840255,821.668826387152,5080.476189675392,0.016773368378308076,3.17529761854712,0.51354301649197,14.379204461775156,430575.5734355229,15377.699051268677,100465.96896177455
2800012,[400.       400.        20.931377],36,210,6,20.457142857142856,20.931377410888672,4.189436912536621,12.764866379329137,1014,28.97142857142857,313,"[65.63946533203125, 88.96676635742188, 17.154266357421875]","[-85.9591293334961, -130.69015502929688, 0.0]","[-20.319664001464844, -41.723392486572266, 17.154266357421875]",33732.442077062915,963.7840593446549,5839.730725626228,0.005914640716728172,3.6498317035163925,0.6023650370904092,21.082776298164326,513041.2930112334,14658.32265746381,100176.29632301284
2803071,[400.       400.        24.484234],116,238,8,18.48695652173913,24.484233856201172,3.8985512256622314,13.486732625961304,2968,25.808695652173913,333,"[37.87232971191406, 37.915428161621094, 24.484233856201172]","[-17.393672943115234, -21.633556365966797, 0.0]","[20.478656768798828, 16.281871795654297, 24.484233856201172]",59964.3450495214,521.4290873871427,2222.4276604905463,0.023099147508578426,1.3890172878065914,0.3258931796169642,37.477715655950874,907945.2042516408,7895.175689144699,35158.027789618194
2800741,[400.       400.        19.656876],26,56,8,19.44,19.656875610351562,4.638827800750732,14.550390949249268,679,27.16,82,"[73.01024627685547, 55.55927276611328, 19.251201629638672]","[20.107513427734375, 84.14080047607422, 0.0]","[93.11775970458984, 139.7000732421875, 19.251201629638672]",34234.21853082788,1369.368741233115,5440.267780045804,0.06729299384460319,3.4001673625286277,0.855855463270697,21.396386581767427,540385.3352332063,21615.413409328252,78090.50089751094
2811625,[400.      400.       20.97802],118,40,6,12.444444444444445,20.97801971435547,4.142964839935303,10.373068149273212,1950,16.666666666666668,58,"[38.90645217895508, 22.65380096435547, 16.719533920288086]","[48.17013168334961, 53.026275634765625, 0.0]","[87.07658386230469, 75.6800765991211, 16.719533920288086]",31473.457057838437,269.0039064772516,883.939558677841,0.03537329268071972,0.5524622241736507,0.16812744154828227,19.67091066114902,402779.9431635065,3442.563616782108,14736.246486580367
2809415,[400.       400.        27.805359],83,60,8,21.0,27.80535888671875,4.196754455566406,17.277100958475252,2465,30.0609756097561,88,"[53.69567108154297, 46.643157958984375, 12.883965492248535]","[40.38702392578125, -119.62532043457031, 0.0]","[94.08269500732422, -72.98216247558594, 12.883965492248535]",40672.509317136304,496.00621118458906,2504.535667970078,0.056337933517115746,1.5653347924812988,0.3100038819903681,25.42031832321019,735314.2584597874,8967.24705438765,32268.35112023212
2800939,[400.       400.        20.988348],82,44,8,14.716049382716049,20.98834800720215,4.129528999328613,12.32485200740673,1632,20.14814814814815,64,"[47.10078430175781, 46.55378341674805, 17.96623992919922]","[-52.310035705566406, -80.78524780273438, 0.0]","[-5.209253311157227, -34.23146438598633, 17.96623992919922]",55180.41977010912,681.2397502482609,2440.419389216113,0.08980359862066507,1.5252621182600705,0.42577484390516296,34.48776235631821,792694.5408437278,9786.352356095405,39394.92683257993
2801769,[400.       400.        26.322626],58,102,8,15.894736842105264,26.3226261138916,7.069427490234375,16.977607041074517,1247,21.87719298245614,151,"[34.37333679199219, 42.82484817504883, 19.938587188720703]","[49.84254455566406, -71.51229095458984, 0.0]","[84.21588134765625, -28.687442779541016, 19.938587188720703]",36251.43480162363,635.9900842390111,1472.0329293868854,0.15124223706951398,0.9200205808668034,0.39749380264938194,22.657146751014775,625023.6862475536,10965.327828904448,29350.25690724836
2804353,[400.       400.        17.841106],13,40,8,18.666666666666668,17.841106414794922,3.981950521469116,7.360924581686656,312,26.0,58,"[26.518875122070312, 68.47262573242188, 17.841106414794922]","[-23.099308013916016, 16.13024139404297, 0.0]","[3.4195661544799805, 84.60286712646484, 17.841106414794922]",6667.863636822727,555.6553030685606,1815.8169457777694,0.07997677932763736,1.134885591111106,0.3472845644178503,4.167414773014205,63508.61052688062,5292.384210573385,32396.183359409086
2801947,[400. 400.  42.],39,1212,8,107.89473684210526,42.0,4.893360614776611,18.3124749409525,5216,137.26315789473685,1187,"[62.688316345214844, 82.03131103515625, 17.116870880126953]","[18.56331443786621, 80.11810302734375, 0.0]","[81.25163269042969, 162.1494140625, 17.116870880126953]",43123.354652134374,1134.8251224245887,5142.404932846897,0.15185764881010982,3.214003083029311,0.7092657015153679,26.952096657583976,823984.7698705343,21683.80973343511,88021.88124886826
2800412,[400.       400.        21.160353],89,82,8,10.75,21.16035270690918,4.378622055053711,9.041650078513406,1243,14.125,121,"[45.19812774658203, 57.29612731933594, 16.625350952148438]","[-33.24751281738281, 19.189817428588867, 0.0]","[11.950614929199219, 76.48594665527344, 16.625350952148438]",27301.620059102566,310.2456824898018,2589.6777681723615,0.04803024312603043,1.618548605107726,0.19390355155612615,17.063512536939097,376993.2520087367,4284.014227372006,43054.30174884201
2801538,[400.       400.        35.608242],21,58,8,17.6,35.60824203491211,3.964392900466919,18.024813044071198,488,24.4,85,"[90.63131713867188, 32.638790130615234, 22.323945999145508]","[-81.43102264404297, 36.0832405090332, 0.0]","[9.200291633605957, 68.72203063964844, 22.323945999145508]",22344.42868120486,1117.221434060243,2958.0964459700153,0.13429169067545443,1.8488102787312597,0.6982633962876519,13.965267925753038,439069.516080326,21953.4758040163,66036.38532009887
2804597,[443.22375  454.0274    20.893797],8,68,8,26.857142857142858,20.893796920776367,7.784482479095459,15.824824128832136,272,38.857142857142854,100,"[97.81710052490234, 175.19601440429688, 15.783495903015137]","[-173.3823699951172, 78.83139038085938, 0.0]","[-75.56526947021484, 254.02740478515625, 15.783495903015137]",55233.119927271706,7890.445703895958,23042.906301272917,0.899909927990052,11.450703013975033,3.9209963023725307,27.446974116607716,712161.9339523206,101737.4191360458,270484.39175802073
2805891,[400.       400.        29.722132],38,132,8,17.56756756756757,29.722131729125977,4.176746368408203,16.309634324666614,897,24.243243243243242,192,"[80.1641616821289, 34.37578582763672, 17.10219955444336]","[-158.421875, 73.21208953857422, 0.0]","[-78.2577133178711, 107.58787536621094, 17.10219955444336]",21999.80933279914,594.5894414270039,2755.7060530369054,0.026900515523011564,1.7223162831480658,0.37161840089187737,13.749880832999459,417229.58080104785,11276.475156785076,47128.63483242463
2800291,[400.      400.       41.89725],5,192,8,54.0,41.89725112915039,9.897092819213867,21.397745370864868,294,73.5,264,"[232.46658325195312, 196.1898193359375, 41.89725112915039]","[-86.55630493164062, -90.33406066894531, 0.0]","[145.9102783203125, 105.85575866699219, 41.89725112915039]",48832.97528230294,12208.243820575735,45607.57696984336,0.6406175777493627,28.5047356061521,7.630152387859835,30.52060955143934,1958253.634195378,489563.4085488445,1910832.105697583
2806824,[400.      421.06274  19.40705],15,168,8,31.571428571428573,19.40704917907715,11.916354179382324,16.11534002849034,641,45.785714285714285,252,"[107.2400894165039, 125.91512298583984, 17.503253936767578]","[-199.5580596923828, -213.1360321044922, 0.0]","[-92.3179702758789, -87.22090911865234, 17.503253936767578]",72633.57150343517,5188.11225024537,13766.291270707268,0.43803569868048553,8.173539324930474,3.080367737806511,43.12514832929115,1208139.19024675,86295.6564461964,236349.04673126715
2809401,[400.      400.        8.28055],3,28,12,20.0,8.280550003051758,4.730006217956543,6.50527811050415,56,28.0,40,"[27.227943420410156, 22.196998596191406, 8.280550003051758]","[-59.66825866699219, 86.10403442382812, 0.0]","[-32.44031524658203, 108.30103302001953, 8.280550003051758]",1149.8395520323538,574.9197760161769,604.3786218800233,0.3409130813452066,0.37773663867501456,0.35932486001011055,0.7186497200202211,7584.6209905259275,3792.3104952629637,5004.587399253044
2806635,[400.       400.        19.149414],37,24,8,11.555555555555555,19.1494140625,4.4058074951171875,9.92470591598087,552,15.333333333333334,34,"[64.71943664550781, 12.95803451538086, 19.1494140625]","[19.65786361694336, -62.1196403503418, 0.0]","[84.3772964477539, -49.16160583496094, 19.1494140625]",9539.36827535945,264.98245209331805,838.6366444375162,0.014442648571930476,0.5241479027734477,0.16561403255832377,5.962105172099656,127105.58069299496,3530.7105748054155,16059.400352319586
2802392,[400.      400.       34.22658],72,803,8,85.35211267605634,34.22658157348633,4.273455619812012,18.41454591885419,7851,110.5774647887324,860,"[81.52125549316406, 48.42424011230469, 19.824787139892578]","[-82.0319595336914, -114.53343200683594, 0.0]","[-0.5107059478759766, -66.10919189453125, 19.824787139892578]",56689.71493949063,798.4466892886004,3947.604757895606,0.05137317747557972,2.4672529736847535,0.49902918080537534,35.431071837181655,1187547.1934486208,16726.016809135497,78260.42403770756
2808132,[400.       400.        20.079298],14,40,8,12.615384615384615,20.07929801940918,4.249277114868164,7.645379323225755,220,16.923076923076923,58,"[99.36686706542969, 84.85862731933594, 16.748689651489258]","[-122.98200988769531, 14.040000915527344, 0.0]","[-23.615142822265625, 98.89862823486328, 16.748689651489258]",16865.786054173823,1297.368158013371,8432.135940195294,0.005056219359341014,5.270084962622059,0.810855098758357,10.541116283858644,244866.0434821238,18835.84949862491,141227.22796149956
2806173,[400.       400.        20.158195],96,28,8,11.494736842105263,20.15819549560547,4.0366950035095215,10.307972837749281,1448,15.242105263157894,40,"[40.33464050292969, 57.88636779785156, 17.13030433654785]","[-107.23492431640625, -149.25462341308594, 0.0]","[-66.90028381347656, -91.36825561523438, 17.13030433654785]",31820.479728397007,334.95241819365265,2334.8258351467084,0.03344202223634056,1.4592661469666928,0.20934526137103293,19.887799830248127,421257.82290757337,4434.2928727112985,39996.27712889762
2802189,[400.       400.        36.095963],31,86,8,16.866666666666667,36.09596252441406,4.3363118171691895,14.77418565750122,711,23.7,133,"[37.10762023925781, 64.66551208496094, 36.09596252441406]","[-25.088266372680664, 60.50022506713867, 0.0]","[12.019353866577148, 125.16574096679688, 36.09596252441406]",19295.50189264847,643.1833964216156,2399.5834065802046,0.11591263393595,1.499739629112628,0.4019896227635097,12.059688682905287,361982.69413099723,12066.089804366575,86615.27271812489
2800087,[400.      414.02975  16.64999],8,56,8,18.0,16.64999008178711,4.718687534332275,11.72525875908988,175,25.0,82,"[87.9085693359375, 216.93942260742188, 12.865865707397461]","[-33.458030700683594, -2.90966796875, 0.0]","[54.450538635253906, 214.02975463867188, 12.865865707397461]",32637.379635688696,4662.482805098385,19070.834273982793,0.07313485290465052,11.515376343289203,2.815306526367808,19.707145684574655,461414.91776545584,65916.41682363655,245362.79269709537
2805179,[400.       400.        18.753017],16,42,8,18.533333333333335,18.75301742553711,7.275759220123291,15.110245927174885,391,26.066666666666666,63,"[59.19095230102539, 78.30218505859375, 13.299936294555664]","[-109.30502319335938, -66.88496398925781, 0.0]","[-50.114070892333984, 11.417221069335938, 13.299936294555664]",22457.93439962808,1497.195626641872,4634.780900869286,0.12213536092545837,2.8967380630433035,0.93574726665117,14.03620899976755,330293.47728292627,22019.565152195086,61642.29072078481
2800356,[400.       400.        43.000435],40,342,8,28.71794871794872,43.00043487548828,4.567836284637451,17.7607281880501,1562,40.05128205128205,457,"[98.10191345214844, 98.41789245605469, 43.00043487548828]","[-140.92457580566406, -73.25936889648438, 0.0]","[-42.82265853881836, 25.158525466918945, 43.00043487548828]",47988.736440732566,1230.4804215572453,9654.984130415753,0.07848275802234639,6.034365081509845,0.7690502634732784,29.992960275457854,1065964.642592985,27332.42673315346,415168.51632381545
2802388,[400.       400.        20.407957],70,68,8,27.73913043478261,20.407957077026367,4.522711277008057,15.487661762513977,2765,40.072463768115945,104,"[58.8196907043457, 26.19391441345215, 18.500747680664062]","[-87.27581787109375, -37.82753372192383, 0.0]","[-28.456127166748047, -11.63361930847168, 18.500747680664062]",35763.739814187626,518.3150697708352,1540.7179441353583,0.09161851812579698,0.9629487150845989,0.32394691860677194,22.352337383867276,573836.8324327015,8316.475832357992,28504.433931519732
2800144,[400.       400.        46.152744],5,192,8,54.0,46.15274429321289,19.72509002685547,31.444371700286865,290,72.5,260,"[156.8011474609375, 146.58544921875, 21.308744430541992]","[-79.4337387084961, -78.91575622558594, 0.0]","[77.3674087524414, 67.6697006225586, 21.308744430541992]",30926.29150970711,7731.572877426777,22984.7678348748,1.6404798319126985,14.365479896796751,4.8322330483917355,19.328932193566942,766487.9754548507,191621.99386371268,489776.5435886891
2801644,[400.       400.        22.904884],38,66,8,20.594594594594593,22.904884338378906,7.188785552978516,16.205240365621204,1083,29.27027027027027,97,"[74.04683685302734, 82.26420593261719, 16.7609806060791]","[92.67742156982422, -71.53785705566406, 0.0]","[166.72425842285156, 10.726348876953125, 16.7609806060791]",35245.8038336032,952.5892928000864,6091.404235536349,0.12610591575505053,3.8071276472102182,0.595368308000054,22.028627396001998,569349.755239193,15387.831222680888,102097.90825561284
2800203,[400.       400.        50.426365],31,92,8,24.2,50.42636489868164,6.967032432556152,16.283710590998332,1033,34.43333333333333,136,"[127.10694885253906, 57.16242218017578, 19.492549896240234]","[-61.3661003112793, -47.42829895019531, 0.0]","[65.74085235595703, 9.734122276306152, 19.492549896240234]",34067.63893563735,1135.5879645212449,7265.741169181547,0.03886898821234354,4.541088230738467,0.709742477825778,21.29227433477334,616360.0919659048,20545.3363988635,141627.82227343816
2802214,[400.       400.        16.211834],3,8,8,8.0,16.211833953857422,4.5370283126831055,10.374431133270264,20,10.0,10,"[27.343830108642578, 21.429187774658203, 16.211833953857422]","[-88.45741271972656, -84.8969955444336, 0.0]","[-61.113582611083984, -63.46780776977539, 16.211833953857422]",941.7256301719026,470.8628150859513,585.9560698764544,0.2223559751846551,0.366222543672784,0.29428925942871953,0.5885785188574391,11113.559076943224,5556.779538471612,9499.422509091955
2809768,[400.       400.        19.754175],11,56,8,14.6,19.754175186157227,4.39956521987915,10.734330081939698,199,19.9,82,"[76.9263687133789, 65.72332763671875, 15.636754989624023]","[-0.34369218349456787, -33.92155075073242, 0.0]","[76.58267974853516, 31.801773071289062, 15.636754989624023]",14147.479507212063,1414.7479507212063,5379.956934978487,0.04902427492370407,3.3624730843615542,0.884217469200754,8.84217469200754,178560.41748072597,17856.041748072596,79057.19487206647
2803073,[400.       400.        27.278164],21,24,8,10.5,27.27816390991211,4.406041622161865,18.335983300209044,279,13.95,38,"[58.13939666748047, 72.84748077392578, 21.74962043762207]","[-8.721443176269531, -157.02700805664062, 0.0]","[49.41795349121094, -84.17952728271484, 21.74962043762207]",21791.280192777103,1089.5640096388552,4235.308580941928,0.17816842229003668,2.6470678630887052,0.6809775060242844,13.619550120485687,454465.721994306,22723.2860997153,92116.35407169069
2802473,[400.       400.        30.858494],48,36,8,18.46808510638298,30.85849380493164,4.656930923461914,19.076368565255024,1210,25.74468085106383,52,"[64.22117614746094, 44.21589660644531, 28.58934211730957]","[-74.24237060546875, -101.1468734741211, 0.0]","[-10.021194458007812, -56.93097686767578, 28.58934211730957]",35426.83648700941,753.7624784470087,2982.762560994812,0.12261209032309126,1.8642266006217574,0.4711015490293804,22.141772804380878,692863.5411829918,14741.777471978548,81182.20680565781
2801543,[400.       400.        22.997097],72,66,8,19.43661971830986,22.99709701538086,4.044548988342285,8.946523142532564,1928,27.154929577464788,97,"[39.93492889404297, 49.459346771240234, 19.914716720581055]","[15.962823867797852, -110.83121490478516, 0.0]","[55.89775085449219, -61.37186813354492, 19.914716720581055]",26746.621250496086,376.7129753590998,2556.2544113105396,0.021188659122781246,1.5976590070690873,0.2354456095994374,16.71663828156005,351724.904605208,4953.871895847999,39334.66031232674
2804794,[400.       400.        20.203314],12,20,8,12.181818181818182,20.20331382751465,4.9513840675354,13.56645848534324,179,16.272727272727273,28,"[27.391437530517578, 40.23094940185547, 17.119705200195312]","[46.06856918334961, 72.50602722167969, 0.0]","[73.46000671386719, 112.73697662353516, 17.119705200195312]",6530.398030143981,593.6725481949073,1101.9835373343376,0.07972634769539581,0.688739710833961,0.3710453426218171,4.081498768839987,102045.54884940202,9276.868077218365,18865.633294632284
2800227,[400.      400.       53.46693],19,34,8,14.777777777777779,53.4669303894043,4.458223342895508,22.560866938696968,363,20.166666666666668,49,"[45.108524322509766, 63.04023742675781, 34.22831344604492]","[-30.251712799072266, -163.07501220703125, 0.0]","[14.8568115234375, -100.03477478027344, 34.22831344604492]",10179.787249506693,565.5437360837052,2843.652083261695,0.17063494925361739,1.7772825520385596,0.35346483505231574,6.362367030941684,282655.68512453075,15703.093618029483,97333.41483737994
2806648,[400.       400.        19.732088],41,68,8,11.9,19.732088088989258,3.980983018875122,9.68897711634636,634,15.85,100,"[96.1976318359375, 95.9125747680664, 15.627582550048828]","[-128.00779724121094, -59.60947036743164, 0.0]","[-31.810165405273438, 36.303104400634766, 15.627582550048828]",31912.61180120616,797.815295030154,9226.56255597528,0.016662932264457597,5.76660159748455,0.49863455939384627,19.945382375753855,479347.1699337246,11983.679248343113,144188.8679966932
2802187,[400.       400.        37.088852],30,90,8,28.96551724137931,37.08885192871094,4.669460773468018,19.528388270016375,1226,42.275862068965516,153,"[67.26204681396484, 63.54154968261719, 15.905075073242188]","[86.72757720947266, 4.378486633300781, 0.0]","[153.9896240234375, 67.92003631591797, 15.905075073242188]",35816.523910914926,1235.0525486522388,4273.93468938407,0.027864429816472695,2.671209180865044,0.7719078429076495,22.38532744432183,674633.2971684985,23263.217143741327,67977.25209278766
2800401,[400.       401.83398   18.769714],29,46,8,11.857142857142858,18.76971435546875,4.124432563781738,7.85729946408953,442,15.785714285714286,67,"[54.063594818115234, 202.87973022460938, 18.76971435546875]","[62.84102249145508, -1.0457611083984375, 0.0]","[116.90461730957031, 201.83396911621094, 18.76971435546875]",22620.365693398668,807.8702033356667,10968.407531671808,0.07669415147537852,6.823967084772413,0.5026144096499222,14.073203470197823,359501.13435609057,12839.326227003234,205873.8763038519
2802140,[439.45837 400.       21.06545],16,256,8,38.4,21.06545066833496,4.443088531494141,15.665570576985678,842,56.13333333333333,390,"[106.49468231201172, 82.36530303955078, 19.15215301513672]","[-60.37881088256836, -21.155662536621094, 0.0]","[46.11587142944336, 61.20964050292969, 19.15215301513672]",35213.15319595653,2347.543546397102,13596.441347946879,0.11283202443436295,7.734772281544382,1.3354755327306729,20.032132990960093,557315.4411689689,37154.36274459793,167992.47395172072
2809556,[400.       400.        36.264294],42,32,8,16.097560975609756,36.2642936706543,7.114449977874756,16.481478191003568,908,22.146341463414632,46,"[43.472923278808594, 45.99696731567383, 16.0937442779541]","[-131.3187713623047, -83.87863159179688, 0.0]","[-87.8458480834961, -37.88166427612305, 16.0937442779541]",24114.32595744158,588.1542916449166,1999.6226311721548,0.06437313084552443,1.2497641444825967,0.3675964322780728,15.071453723400985,396102.5576278023,9661.037990922005,32181.41527849439
2801487,[400.       400.        29.061611],22,78,8,14.761904761904763,29.06161117553711,12.630902290344238,17.12696729387556,425,20.238095238095237,115,"[68.52328491210938, 67.5263442993164, 20.265438079833984]","[-147.57118225097656, 36.56855010986328, 0.0]","[-79.04789733886719, 104.09489440917969, 20.265438079833984]",24783.49813422907,1180.166577820432,4627.126929495251,0.27350872601615267,2.891954330934532,0.7376041111377699,15.489686333893168,409915.74627081887,19519.797441467566,93770.75427721835
2802200,[400.      400.       32.29067],21,102,16,36.4,32.29066848754883,7.64061975479126,17.493432545661925,1056,52.8,151,"[76.13322448730469, 133.28302001953125, 20.504287719726562]","[22.91055679321289, -145.9713897705078, 0.0]","[99.04378509521484, -12.688377380371094, 20.504287719726562]",29367.69853410758,1468.3849267053788,10147.266011076834,0.07860042867621758,6.342041256923022,0.9177405791908619,18.354811583817238,541727.5123938662,27086.37561969331,208062.46185972146
2800148,[400.       400.        53.502163],20,96,8,16.31578947368421,53.50216293334961,4.606743812561035,14.87467612718281,415,21.842105263157894,128,"[63.558475494384766, 84.79206848144531, 16.89730453491211]","[-74.99394989013672, 9.353384017944336, 0.0]","[-11.435473442077637, 94.14545440673828, 16.89730453491211]",30314.23772378478,1595.4861959886723,6045.400621189387,0.0635195973407781,3.778375388243367,0.9971788724929203,18.946398577365485,441828.1684904417,23254.11413107588,91063.8797203359
2802461,[400.       400.        20.917519],95,24,6,11.361702127659575,20.917518615722656,3.8916516304016113,12.829205411545773,1414,15.042553191489361,34,"[37.552242279052734, 41.17707061767578, 17.277509689331055]","[-7.709012985229492, -140.3060760498047, 0.0]","[29.843229293823242, -99.1290054321289, 17.277509689331055]",45126.675878042835,480.0710199791791,1546.2913321766246,0.0457587114200777,0.9664320826103904,0.3000443874869869,28.204172423776765,680045.1642853245,7234.523024311961,26716.063474210256
2800284,[412.14563  400.        27.384598],12,28,8,14.545454545454545,27.384597778320312,15.271393775939941,18.552712787281383,218,19.818181818181817,40,"[120.62725067138672, 59.90998077392578, 17.15648651123047]","[91.51837921142578, 14.293937683105469, 0.0]","[212.1456298828125, 74.20391845703125, 17.15648651123047]",29363.81810067946,2669.438009152678,7226.776268534304,0.2651683972530668,4.38363034214806,1.6192322854043872,17.81155513944826,519046.29307263566,47186.02664296687,123986.08957078925
2800622,[400.      400.       46.80208],30,40,8,14.344827586206897,46.80207824707031,4.21206521987915,18.416769915613635,566,19.517241379310345,58,"[26.812177658081055, 25.136009216308594, 46.80207824707031]","[20.255083084106445, 94.11394500732422, 0.0]","[47.0672607421875, 119.24995422363281, 46.80207824707031]",8254.271313131414,284.6300452803936,673.9511447228288,0.004529603629198391,0.42121946545176797,0.177893778300246,5.158919570707133,217636.80181009058,7504.717303796226,31542.31421002044
2803204,[400.       400.        27.350662],46,114,8,23.022222222222222,27.350662231445312,7.614980697631836,16.498955917358398,1464,32.53333333333333,169,"[47.80846405029297, 61.693359375, 26.096088409423828]","[-52.124847412109375, 73.35188293457031, 0.0]","[-4.316383361816406, 135.0452423095703, 26.096088409423828]",35877.40613873755,797.2756919719455,2949.464753821492,0.14010813242391124,1.8434154711384325,0.4982973074824659,22.42337883671097,629101.9951598961,13980.044336886585,76969.49297620515
2802142,[400.      402.8352   40.09473],28,38,8,19.333333333333332,40.094730377197266,7.249378204345703,18.937053433171027,729,27.0,55,"[39.563514709472656, 125.61290740966797, 13.838680267333984]","[-18.295806884765625, -202.835205078125, 0.0]","[21.26770782470703, -77.22229766845703, 13.838680267333984]",35209.726885591735,1304.0639587256198,4969.6881100020255,0.09440135906388497,3.0841943354445376,0.8093036394908284,21.851198266252364,652585.6904562023,24169.84038726675,68773.92478268936
2800163,[400.       400.        37.272793],34,68,8,21.272727272727273,37.27279281616211,8.157240867614746,17.57883817499334,989,29.96969696969697,100,"[79.47589111328125, 89.30122375488281, 17.016788482666016]","[32.60163497924805, 34.64142990112305, 0.0]","[112.07752990722656, 123.94265747070312, 17.016788482666016]",41402.751230960195,1254.6288251806122,7097.2949792594445,0.030376360645645945,4.435809362037152,0.7841430157378826,25.876719519350125,725217.755609846,21976.29562454078,120773.16746114545
2801696,[400.       400.        21.677588],56,304,8,17.054545454545455,21.677587509155273,4.043101787567139,9.630927580053156,1297,23.581818181818182,454,"[94.02525329589844, 47.3986701965332, 19.52699851989746]","[59.460296630859375, 50.686100006103516, 0.0]","[153.4855499267578, 98.08477020263672, 19.52699851989746]",25031.69477318834,455.12172314887897,4456.671971117787,0.09861388292374614,2.7854199819486167,0.2844510769680493,15.644809233242713,339157.9129474842,6166.507508136078,87025.42698368552
2807214,[400.       400.        20.771473],116,32,8,13.269565217391305,20.771472930908203,4.0428314208984375,10.76647311915522,2059,17.904347826086955,46,"[29.259740829467773, 45.318172454833984, 19.64261245727539]","[-12.606937408447266, 11.54629898071289, 0.0]","[16.652803421020508, 56.864471435546875, 19.64261245727539]",41318.99595226199,359.2956169761912,1758.0122639387846,0.04564405390558022,1.0987576649617403,0.2245597606101195,25.824372470163745,554743.0533367373,4823.85263771076,26046.06445782201
